Transcript_ID	Codon	Length
ENSOCUT00000002268	UGA	0
ENSOCUT00000002277	UGA	0
ENSOCUT00000002280	UAA	434
ENSOCUT00000002285	UGA	1000
ENSOCUT00000002286	UAG	1201
ENSOCUT00000002292	UGA	276
ENSOCUT00000002294	UAA	460
ENSOCUT00000002297	UAG	632
ENSOCUT00000002298	UAG	194
ENSOCUT00000002299	UGA	205
ENSOCUT00000002301	UAA	450
ENSOCUT00000002305	UGA	304
ENSOCUT00000002309	UGA	0
ENSOCUT00000002310	UGA	1229
ENSOCUT00000002311	UGA	248
ENSOCUT00000002316	UGA	2269
ENSOCUT00000002317	UAG	129
ENSOCUT00000002322	UGA	0
ENSOCUT00000002324	UGA	5
ENSOCUT00000002332	UGA	107
ENSOCUT00000002337	UGA	919
ENSOCUT00000002341	UAG	45
ENSOCUT00000002346	UAG	421
ENSOCUT00000002352	UAA	65
ENSOCUT00000002359	UGA	816
ENSOCUT00000002360	UGA	0
ENSOCUT00000002361	UGA	0
ENSOCUT00000002362	UGA	1214
ENSOCUT00000002363	UAA	113
ENSOCUT00000002367	UAG	409
ENSOCUT00000002377	UAA	368
ENSOCUT00000002378	UAG	139
ENSOCUT00000002381	UAA	257
ENSOCUT00000002383	UGA	0
ENSOCUT00000002392	UAG	403
ENSOCUT00000002395	UAA	1434
ENSOCUT00000002396	UGA	300
ENSOCUT00000002398	UAG	1000
ENSOCUT00000002399	UAA	137
ENSOCUT00000002400	UAA	892
ENSOCUT00000002401	UGA	21
ENSOCUT00000002402	UGA	123
ENSOCUT00000002405	UGA	529
ENSOCUT00000002409	UGA	1709
ENSOCUT00000002415	UGA	31
ENSOCUT00000002418	UAA	136
ENSOCUT00000002419	UGA	1288
ENSOCUT00000002421	UGA	122
ENSOCUT00000002423	UAG	56
ENSOCUT00000002424	UAG	596
ENSOCUT00000002425	UGA	0
ENSOCUT00000002426	UAG	432
ENSOCUT00000002431	UGA	212
ENSOCUT00000002432	UGA	111
ENSOCUT00000002436	UGA	67
ENSOCUT00000002439	UGA	264
ENSOCUT00000002440	UAA	516
ENSOCUT00000002445	UAA	286
ENSOCUT00000002448	UAA	211
ENSOCUT00000002449	UAG	83
ENSOCUT00000002450	UAG	345
ENSOCUT00000002452	UGA	60
ENSOCUT00000002453	UAG	0
ENSOCUT00000002456	UAA	1316
ENSOCUT00000002459	UAG	530
ENSOCUT00000002461	UAA	7
ENSOCUT00000002462	UAG	702
ENSOCUT00000002465	UGA	2472
ENSOCUT00000002466	UGA	93
ENSOCUT00000002474	UAA	0
ENSOCUT00000002476	UGA	227
ENSOCUT00000002478	UGA	259
ENSOCUT00000002481	UAA	1008
ENSOCUT00000002493	UGA	0
ENSOCUT00000002496	UAG	116
ENSOCUT00000002501	UAA	44
ENSOCUT00000002505	UGA	40
ENSOCUT00000002508	UGA	598
ENSOCUT00000002510	UAA	93
ENSOCUT00000002519	UAG	1000
ENSOCUT00000002521	UAA	1452
ENSOCUT00000002523	UGA	379
ENSOCUT00000002525	UAA	1000
ENSOCUT00000002528	UAG	122
ENSOCUT00000002530	UAG	6
ENSOCUT00000002532	UGA	593
ENSOCUT00000002534	UGA	308
ENSOCUT00000002536	UGA	36
ENSOCUT00000002537	UAA	953
ENSOCUT00000002540	UGA	439
ENSOCUT00000002544	UAA	408
ENSOCUT00000002546	UAG	485
ENSOCUT00000002551	UGA	159
ENSOCUT00000002553	UGA	0
ENSOCUT00000002554	UAA	152
ENSOCUT00000002555	UAG	753
ENSOCUT00000002557	UAA	335
ENSOCUT00000002558	UAG	1000
ENSOCUT00000002560	UGA	153
ENSOCUT00000002561	UAA	246
ENSOCUT00000002563	UAG	403
ENSOCUT00000002568	UAA	16
ENSOCUT00000002573	UGA	736
ENSOCUT00000002575	UGA	760
ENSOCUT00000002577	UAA	53
ENSOCUT00000002582	UGA	344
ENSOCUT00000002585	UGA	1058
ENSOCUT00000002593	UAA	22
ENSOCUT00000002596	UAA	83
ENSOCUT00000002599	UGA	258
ENSOCUT00000002601	UAG	4418
ENSOCUT00000002603	UGA	964
ENSOCUT00000002604	UAG	4418
ENSOCUT00000002605	UGA	326
ENSOCUT00000002609	UAG	192
ENSOCUT00000002610	UAA	53
ENSOCUT00000002611	UAG	1892
ENSOCUT00000002620	UGA	293
ENSOCUT00000002623	UAA	769
ENSOCUT00000002624	UGA	856
ENSOCUT00000002627	UGA	2035
ENSOCUT00000002628	UGA	1287
ENSOCUT00000002629	UGA	291
ENSOCUT00000002631	UGA	437
ENSOCUT00000002632	UAA	3
ENSOCUT00000002633	UAG	331
ENSOCUT00000002636	UAG	136
ENSOCUT00000002637	UGA	628
ENSOCUT00000002640	UGA	258
ENSOCUT00000002641	UAG	1287
ENSOCUT00000002644	UAA	98
ENSOCUT00000002649	UGA	145
ENSOCUT00000002650	UGA	0
ENSOCUT00000002654	UAG	217
ENSOCUT00000002655	UGA	89
ENSOCUT00000002656	UGA	2943
ENSOCUT00000002661	UAG	557
ENSOCUT00000002662	UAA	156
ENSOCUT00000002665	UGA	2178
ENSOCUT00000002667	UGA	97
ENSOCUT00000002669	UAA	171
ENSOCUT00000002670	UAG	460
ENSOCUT00000002671	UAA	412
ENSOCUT00000002675	UGA	1670
ENSOCUT00000002676	UAA	1809
ENSOCUT00000002682	UGA	815
ENSOCUT00000002684	UGA	155
ENSOCUT00000002687	UAA	83
ENSOCUT00000002689	UAA	296
ENSOCUT00000002691	UGA	221
ENSOCUT00000002692	UGA	14
ENSOCUT00000002694	UGA	2073
ENSOCUT00000002698	UGA	0
ENSOCUT00000002701	UAG	659
ENSOCUT00000002702	UAA	467
ENSOCUT00000002703	UAG	731
ENSOCUT00000002714	UGA	9
ENSOCUT00000002719	UGA	96
ENSOCUT00000002721	UAG	21
ENSOCUT00000002730	UAA	145
ENSOCUT00000002735	UAA	674
ENSOCUT00000002738	UGA	41
ENSOCUT00000002740	UAG	427
ENSOCUT00000002742	UAG	2254
ENSOCUT00000002747	UGA	1351
ENSOCUT00000002748	UAG	67
ENSOCUT00000002752	UGA	1343
ENSOCUT00000002758	UAA	593
ENSOCUT00000002760	UGA	476
ENSOCUT00000002761	UAG	87
ENSOCUT00000002764	UAG	1000
ENSOCUT00000002768	UGA	623
ENSOCUT00000002770	UAG	130
ENSOCUT00000002773	UAA	0
ENSOCUT00000002774	UGA	169
ENSOCUT00000002775	UAG	793
ENSOCUT00000002776	UAA	298
ENSOCUT00000002778	UGA	865
ENSOCUT00000002780	UAG	320
ENSOCUT00000002781	UGA	728
ENSOCUT00000002783	UAA	31
ENSOCUT00000002784	UAG	510
ENSOCUT00000002786	UGA	413
ENSOCUT00000002789	UAG	0
ENSOCUT00000002793	UAG	215
ENSOCUT00000002795	UAA	1000
ENSOCUT00000002796	UAA	67
ENSOCUT00000002801	UGA	269
ENSOCUT00000002805	UGA	0
ENSOCUT00000002813	UGA	749
ENSOCUT00000002820	UAA	960
ENSOCUT00000002821	UGA	413
ENSOCUT00000002822	UGA	1767
ENSOCUT00000002823	UAA	291
ENSOCUT00000002825	UGA	306
ENSOCUT00000002829	UAA	847
ENSOCUT00000002831	UGA	1000
ENSOCUT00000002838	UAA	1000
ENSOCUT00000002843	UGA	1063
ENSOCUT00000002844	UAA	1000
ENSOCUT00000002847	UGA	195
ENSOCUT00000002855	UAG	198
ENSOCUT00000002856	UGA	43
ENSOCUT00000002858	UAG	1618
ENSOCUT00000002859	UAA	577
ENSOCUT00000002862	UAG	132
ENSOCUT00000002864	UAG	1944
ENSOCUT00000002866	UGA	35
ENSOCUT00000002878	UGA	2800
ENSOCUT00000002882	UAG	149
ENSOCUT00000002884	UGA	93
ENSOCUT00000002886	UGA	890
ENSOCUT00000002889	UAG	1539
ENSOCUT00000002890	UGA	77
ENSOCUT00000002893	UGA	1000
ENSOCUT00000002895	UGA	244
ENSOCUT00000002896	UGA	698
ENSOCUT00000002900	UGA	334
ENSOCUT00000002902	UAA	1000
ENSOCUT00000002905	UGA	256
ENSOCUT00000002906	UAA	55
ENSOCUT00000002907	UGA	272
ENSOCUT00000002910	UGA	1000
ENSOCUT00000002911	UAG	0
ENSOCUT00000002912	UGA	783
ENSOCUT00000002915	UGA	3388
ENSOCUT00000002920	UAA	149
ENSOCUT00000002923	UGA	64
ENSOCUT00000002924	UAG	108
ENSOCUT00000002929	UGA	331
ENSOCUT00000002931	UAA	0
ENSOCUT00000002932	UGA	237
ENSOCUT00000002934	UGA	1000
ENSOCUT00000002939	UGA	244
ENSOCUT00000002941	UAA	26
ENSOCUT00000002943	UAA	213
ENSOCUT00000002944	UAG	1430
ENSOCUT00000002945	UAG	1000
ENSOCUT00000002948	UAA	440
ENSOCUT00000002951	UGA	650
ENSOCUT00000002955	UGA	27
ENSOCUT00000002959	UGA	272
ENSOCUT00000002960	UAA	614
ENSOCUT00000002962	UGA	255
ENSOCUT00000002964	UAG	3911
ENSOCUT00000002966	UAA	292
ENSOCUT00000002971	UAG	887
ENSOCUT00000002973	UAG	409
ENSOCUT00000002974	UGA	150
ENSOCUT00000002976	UAG	324
ENSOCUT00000002987	UGA	82
ENSOCUT00000002988	UGA	127
ENSOCUT00000002991	UAG	1060
ENSOCUT00000002995	UGA	0
ENSOCUT00000002998	UGA	161
ENSOCUT00000003005	UGA	96
ENSOCUT00000003006	UGA	26
ENSOCUT00000003007	UGA	259
ENSOCUT00000003010	UGA	514
ENSOCUT00000003015	UGA	600
ENSOCUT00000003019	UGA	501
ENSOCUT00000003021	UGA	12
ENSOCUT00000003022	UAG	266
ENSOCUT00000003024	UGA	885
ENSOCUT00000003025	UAG	18
ENSOCUT00000003027	UGA	199
ENSOCUT00000003028	UGA	447
ENSOCUT00000003029	UGA	1000
ENSOCUT00000003030	UGA	1034
ENSOCUT00000003032	UGA	343
ENSOCUT00000003035	UGA	1354
ENSOCUT00000003036	UGA	638
ENSOCUT00000003037	UGA	189
ENSOCUT00000003039	UAA	354
ENSOCUT00000003040	UAA	2192
ENSOCUT00000003049	UAA	288
ENSOCUT00000003053	UGA	12
ENSOCUT00000003054	UGA	1000
ENSOCUT00000003055	UAG	545
ENSOCUT00000003056	UGA	145
ENSOCUT00000003059	UAG	308
ENSOCUT00000003073	UAG	1000
ENSOCUT00000003074	UGA	329
ENSOCUT00000003081	UAG	76
ENSOCUT00000003086	UGA	264
ENSOCUT00000003087	UAG	184
ENSOCUT00000003099	UGA	269
ENSOCUT00000003104	UGA	184
ENSOCUT00000003109	UGA	18
ENSOCUT00000003110	UGA	235
ENSOCUT00000003112	UGA	77
ENSOCUT00000003118	UGA	147
ENSOCUT00000003121	UGA	277
ENSOCUT00000003122	UGA	588
ENSOCUT00000003126	UAG	318
ENSOCUT00000003129	UAA	337
ENSOCUT00000003130	UGA	14
ENSOCUT00000003132	UAA	20
ENSOCUT00000003135	UGA	63
ENSOCUT00000003136	UGA	135
ENSOCUT00000003137	UAA	42
ENSOCUT00000003138	UGA	594
ENSOCUT00000003140	UAA	795
ENSOCUT00000003143	UGA	1017
ENSOCUT00000003145	UGA	220
ENSOCUT00000003150	UGA	31
ENSOCUT00000003158	UGA	129
ENSOCUT00000003161	UAG	162
ENSOCUT00000003166	UAG	228
ENSOCUT00000003167	UGA	395
ENSOCUT00000003171	UGA	113
ENSOCUT00000003174	UGA	45
ENSOCUT00000003177	UGA	1168
ENSOCUT00000003184	UGA	314
ENSOCUT00000003186	UGA	866
ENSOCUT00000003189	UGA	621
ENSOCUT00000003194	UGA	1242
ENSOCUT00000003195	UGA	99
ENSOCUT00000003196	UGA	1177
ENSOCUT00000003201	UGA	693
ENSOCUT00000003202	UAG	624
ENSOCUT00000003203	UGA	1000
ENSOCUT00000003205	UGA	241
ENSOCUT00000003207	UGA	689
ENSOCUT00000003208	UGA	2177
ENSOCUT00000003209	UAG	203
ENSOCUT00000003211	UGA	142
ENSOCUT00000003213	UAA	739
ENSOCUT00000003219	UAA	99
ENSOCUT00000003223	UGA	2152
ENSOCUT00000003225	UAA	1000
ENSOCUT00000003227	UAA	117
ENSOCUT00000003232	UGA	1000
ENSOCUT00000003237	UGA	1030
ENSOCUT00000003244	UGA	1280
ENSOCUT00000003246	UAA	554
ENSOCUT00000003247	UAA	37
ENSOCUT00000003251	UAG	781
ENSOCUT00000003253	UAG	56
ENSOCUT00000003254	UGA	914
ENSOCUT00000003261	UAA	0
ENSOCUT00000003262	UGA	465
ENSOCUT00000003263	UAG	315
ENSOCUT00000003266	UGA	238
ENSOCUT00000003271	UGA	80
ENSOCUT00000003281	UGA	158
ENSOCUT00000003283	UGA	119
ENSOCUT00000003297	UGA	282
ENSOCUT00000003298	UAA	0
ENSOCUT00000003302	UGA	1000
ENSOCUT00000003308	UAG	229
ENSOCUT00000003312	UGA	771
ENSOCUT00000003314	UAG	1000
ENSOCUT00000003315	UGA	1000
ENSOCUT00000003323	UGA	573
ENSOCUT00000003325	UGA	260
ENSOCUT00000003327	UGA	746
ENSOCUT00000003330	UGA	92
ENSOCUT00000003334	UGA	121
ENSOCUT00000003338	UAG	126
ENSOCUT00000003339	UGA	1066
ENSOCUT00000003341	UGA	439
ENSOCUT00000003345	UGA	487
ENSOCUT00000003346	UGA	204
ENSOCUT00000003349	UAA	230
ENSOCUT00000003353	UAA	3
ENSOCUT00000003360	UGA	338
ENSOCUT00000003365	UAG	1243
ENSOCUT00000003366	UAG	846
ENSOCUT00000003367	UGA	0
ENSOCUT00000003368	UGA	116
ENSOCUT00000003369	UGA	23
ENSOCUT00000003372	UAA	0
ENSOCUT00000003374	UGA	1436
ENSOCUT00000003377	UGA	196
ENSOCUT00000003379	UGA	239
ENSOCUT00000003380	UAG	533
ENSOCUT00000003381	UGA	145
ENSOCUT00000003385	UGA	3336
ENSOCUT00000003388	UAA	1000
ENSOCUT00000003392	UGA	127
ENSOCUT00000003393	UGA	1873
ENSOCUT00000003394	UGA	0
ENSOCUT00000003395	UAA	15
ENSOCUT00000003397	UGA	597
ENSOCUT00000003398	UGA	696
ENSOCUT00000003400	UAG	416
ENSOCUT00000003402	UGA	10
ENSOCUT00000003404	UGA	1000
ENSOCUT00000003405	UAG	9
ENSOCUT00000003406	UAA	553
ENSOCUT00000003408	UGA	364
ENSOCUT00000003409	UGA	101
ENSOCUT00000003414	UGA	96
ENSOCUT00000003416	UAG	697
ENSOCUT00000003419	UGA	322
ENSOCUT00000003421	UAG	1000
ENSOCUT00000003427	UGA	86
ENSOCUT00000003428	UGA	1000
ENSOCUT00000003430	UAG	1265
ENSOCUT00000003433	UAA	541
ENSOCUT00000003435	UGA	125
ENSOCUT00000003437	UAA	1342
ENSOCUT00000003442	UAA	0
ENSOCUT00000003443	UGA	1000
ENSOCUT00000003446	UGA	519
ENSOCUT00000003450	UGA	0
ENSOCUT00000003453	UGA	305
ENSOCUT00000003454	UGA	201
ENSOCUT00000003456	UGA	13
ENSOCUT00000003457	UAA	168
ENSOCUT00000003466	UAG	418
ENSOCUT00000003470	UAA	598
ENSOCUT00000003473	UGA	820
ENSOCUT00000003474	UAG	2040
ENSOCUT00000003477	UGA	0
ENSOCUT00000003478	UAG	46
ENSOCUT00000003479	UGA	130
ENSOCUT00000003481	UAG	488
ENSOCUT00000003484	UGA	474
ENSOCUT00000003485	UGA	477
ENSOCUT00000003487	UGA	55
ENSOCUT00000003490	UGA	82
ENSOCUT00000003493	UAG	31
ENSOCUT00000003494	UGA	193
ENSOCUT00000003498	UAA	1306
ENSOCUT00000003499	UGA	1000
ENSOCUT00000003502	UAA	183
ENSOCUT00000003512	UGA	621
ENSOCUT00000003514	UGA	140
ENSOCUT00000003517	UAA	524
ENSOCUT00000003518	UGA	535
ENSOCUT00000003520	UGA	685
ENSOCUT00000003522	UGA	8
ENSOCUT00000003524	UGA	0
ENSOCUT00000003525	UGA	647
ENSOCUT00000003528	UGA	612
ENSOCUT00000003529	UAA	138
ENSOCUT00000003530	UGA	304
ENSOCUT00000003532	UGA	1000
ENSOCUT00000003534	UAA	419
ENSOCUT00000003535	UGA	90
ENSOCUT00000003538	UGA	943
ENSOCUT00000003541	UAA	149
ENSOCUT00000003542	UGA	301
ENSOCUT00000003548	UAG	131
ENSOCUT00000003552	UGA	166
ENSOCUT00000003560	UAA	1655
ENSOCUT00000003569	UAA	433
ENSOCUT00000003572	UGA	106
ENSOCUT00000003574	UAG	693
ENSOCUT00000003576	UAA	107
ENSOCUT00000003580	UGA	38
ENSOCUT00000003590	UAA	1369
ENSOCUT00000003596	UAA	0
ENSOCUT00000003597	UAG	459
ENSOCUT00000003600	UAG	106
ENSOCUT00000003602	UAG	1174
ENSOCUT00000003603	UGA	161
ENSOCUT00000003604	UGA	194
ENSOCUT00000003608	UGA	816
ENSOCUT00000003609	UAA	259
ENSOCUT00000003613	UAG	1309
ENSOCUT00000003614	UGA	205
ENSOCUT00000003615	UGA	549
ENSOCUT00000003617	UGA	1191
ENSOCUT00000003618	UAA	198
ENSOCUT00000003623	UGA	93
ENSOCUT00000003633	UAG	381
ENSOCUT00000003637	UAA	883
ENSOCUT00000003639	UGA	683
ENSOCUT00000003644	UAA	104
ENSOCUT00000003645	UGA	825
ENSOCUT00000003646	UAG	861
ENSOCUT00000003647	UGA	257
ENSOCUT00000003648	UGA	949
ENSOCUT00000003651	UGA	3807
ENSOCUT00000003652	UGA	253
ENSOCUT00000003662	UGA	459
ENSOCUT00000003663	UAA	78
ENSOCUT00000003674	UGA	456
ENSOCUT00000003675	UGA	391
ENSOCUT00000003678	UAA	135
ENSOCUT00000003679	UAA	353
ENSOCUT00000003680	UAG	1216
ENSOCUT00000003683	UAG	0
ENSOCUT00000003684	UGA	13
ENSOCUT00000003685	UGA	53
ENSOCUT00000003687	UAA	162
ENSOCUT00000003693	UGA	82
ENSOCUT00000003697	UGA	652
ENSOCUT00000003701	UGA	1000
ENSOCUT00000003704	UAG	1778
ENSOCUT00000003707	UGA	645
ENSOCUT00000003713	UGA	226
ENSOCUT00000003714	UAA	353
ENSOCUT00000003718	UAA	372
ENSOCUT00000003723	UGA	891
ENSOCUT00000003724	UGA	1073
ENSOCUT00000003728	UGA	67
ENSOCUT00000003731	UGA	1000
ENSOCUT00000003734	UGA	277
ENSOCUT00000003740	UAG	578
ENSOCUT00000003742	UAG	1000
ENSOCUT00000003744	UAA	82
ENSOCUT00000003750	UGA	579
ENSOCUT00000003757	UGA	3
ENSOCUT00000003759	UAG	1000
ENSOCUT00000003768	UGA	220
ENSOCUT00000003769	UAG	0
ENSOCUT00000003771	UAG	1000
ENSOCUT00000003777	UGA	31
ENSOCUT00000003779	UGA	233
ENSOCUT00000003783	UGA	23
ENSOCUT00000003786	UGA	158
ENSOCUT00000003789	UGA	243
ENSOCUT00000003790	UGA	90
ENSOCUT00000003792	UGA	591
ENSOCUT00000003796	UAA	611
ENSOCUT00000003800	UAG	94
ENSOCUT00000003801	UAA	663
ENSOCUT00000003803	UGA	28
ENSOCUT00000003804	UAG	827
ENSOCUT00000003807	UAA	530
ENSOCUT00000003809	UGA	238
ENSOCUT00000003810	UGA	1666
ENSOCUT00000003811	UGA	1522
ENSOCUT00000003814	UGA	113
ENSOCUT00000003815	UAG	205
ENSOCUT00000003819	UGA	2122
ENSOCUT00000003824	UGA	1000
ENSOCUT00000003826	UGA	826
ENSOCUT00000003830	UGA	0
ENSOCUT00000003831	UAG	1197
ENSOCUT00000003832	UGA	4
ENSOCUT00000003841	UAG	1016
ENSOCUT00000003843	UAG	171
ENSOCUT00000003850	UAG	311
ENSOCUT00000003852	UAA	1000
ENSOCUT00000003853	UAG	81
ENSOCUT00000003855	UGA	143
ENSOCUT00000003856	UGA	494
ENSOCUT00000003858	UAA	0
ENSOCUT00000003859	UGA	417
ENSOCUT00000003863	UGA	290
ENSOCUT00000003865	UAG	283
ENSOCUT00000003866	UAA	1000
ENSOCUT00000003867	UAG	1141
ENSOCUT00000003872	UAA	54
ENSOCUT00000003874	UGA	279
ENSOCUT00000003876	UGA	646
ENSOCUT00000003877	UAG	297
ENSOCUT00000003881	UAG	0
ENSOCUT00000003882	UAA	63
ENSOCUT00000003884	UAG	0
ENSOCUT00000003885	UGA	176
ENSOCUT00000003886	UAG	1735
ENSOCUT00000003887	UGA	466
ENSOCUT00000003891	UAA	2
ENSOCUT00000003892	UAA	159
ENSOCUT00000003893	UGA	63
ENSOCUT00000003895	UAG	727
ENSOCUT00000003898	UAG	327
ENSOCUT00000003899	UAG	317
ENSOCUT00000003903	UAA	642
ENSOCUT00000003904	UGA	381
ENSOCUT00000003906	UGA	267
ENSOCUT00000003909	UGA	431
ENSOCUT00000003918	UGA	2296
ENSOCUT00000003920	UAA	60
ENSOCUT00000003921	UAG	0
ENSOCUT00000003922	UGA	762
ENSOCUT00000003925	UAA	176
ENSOCUT00000003926	UAG	0
ENSOCUT00000003931	UGA	384
ENSOCUT00000003933	UAA	371
ENSOCUT00000003934	UGA	1000
ENSOCUT00000003942	UAA	23
ENSOCUT00000003946	UGA	353
ENSOCUT00000003954	UGA	186
ENSOCUT00000003958	UAA	1416
ENSOCUT00000003963	UAG	74
ENSOCUT00000003964	UAG	842
ENSOCUT00000003965	UAA	137
ENSOCUT00000003966	UAG	340
ENSOCUT00000003969	UAA	167
ENSOCUT00000003970	UGA	0
ENSOCUT00000003983	UGA	1000
ENSOCUT00000003985	UAG	1487
ENSOCUT00000003986	UAG	329
ENSOCUT00000003993	UGA	16
ENSOCUT00000003994	UGA	1088
ENSOCUT00000003998	UAG	643
ENSOCUT00000004000	UGA	562
ENSOCUT00000004004	UGA	332
ENSOCUT00000004006	UGA	473
ENSOCUT00000004008	UGA	693
ENSOCUT00000004009	UAG	1609
ENSOCUT00000004012	UAA	146
ENSOCUT00000004013	UAA	662
ENSOCUT00000004015	UGA	351
ENSOCUT00000004016	UAA	611
ENSOCUT00000004021	UGA	73
ENSOCUT00000004022	UGA	1000
ENSOCUT00000004024	UAG	348
ENSOCUT00000004027	UGA	36
ENSOCUT00000004032	UGA	82
ENSOCUT00000004039	UGA	698
ENSOCUT00000004042	UAG	1000
ENSOCUT00000004049	UAG	1400
ENSOCUT00000004052	UAG	436
ENSOCUT00000004053	UGA	1000
ENSOCUT00000004055	UAG	9
ENSOCUT00000004056	UGA	52
ENSOCUT00000004057	UAG	304
ENSOCUT00000004058	UAG	1174
ENSOCUT00000004063	UGA	835
ENSOCUT00000004065	UGA	378
ENSOCUT00000004066	UAG	0
ENSOCUT00000004067	UGA	867
ENSOCUT00000004071	UAG	168
ENSOCUT00000004072	UAG	1000
ENSOCUT00000004073	UAG	1217
ENSOCUT00000004074	UAG	237
ENSOCUT00000004075	UAA	867
ENSOCUT00000004078	UAA	247
ENSOCUT00000004079	UGA	919
ENSOCUT00000004091	UGA	145
ENSOCUT00000004093	UGA	513
ENSOCUT00000004100	UAG	12
ENSOCUT00000004102	UAG	283
ENSOCUT00000004105	UAA	665
ENSOCUT00000004108	UGA	14
ENSOCUT00000004110	UAA	18
ENSOCUT00000004112	UAG	211
ENSOCUT00000004114	UAA	114
ENSOCUT00000004117	UAG	158
ENSOCUT00000004120	UGA	294
ENSOCUT00000004121	UGA	604
ENSOCUT00000004122	UGA	1000
ENSOCUT00000004123	UAG	1072
ENSOCUT00000004125	UGA	53
ENSOCUT00000004126	UAG	2786
ENSOCUT00000004127	UAG	449
ENSOCUT00000004131	UGA	216
ENSOCUT00000004133	UGA	637
ENSOCUT00000004136	UGA	1000
ENSOCUT00000004137	UAA	295
ENSOCUT00000004140	UAG	40
ENSOCUT00000004144	UGA	1000
ENSOCUT00000004146	UGA	93
ENSOCUT00000004148	UGA	0
ENSOCUT00000004149	UAA	191
ENSOCUT00000004150	UGA	402
ENSOCUT00000004152	UAG	815
ENSOCUT00000004153	UGA	426
ENSOCUT00000004154	UAA	640
ENSOCUT00000004157	UGA	17
ENSOCUT00000004160	UAG	119
ENSOCUT00000004163	UGA	355
ENSOCUT00000004165	UGA	267
ENSOCUT00000004172	UAG	1524
ENSOCUT00000004173	UGA	488
ENSOCUT00000004176	UAG	530
ENSOCUT00000004177	UGA	361
ENSOCUT00000004184	UAG	0
ENSOCUT00000004185	UAA	1000
ENSOCUT00000004187	UAG	849
ENSOCUT00000004190	UAA	21
ENSOCUT00000004202	UGA	280
ENSOCUT00000004204	UAG	33
ENSOCUT00000004207	UGA	985
ENSOCUT00000004208	UAG	89
ENSOCUT00000004209	UGA	485
ENSOCUT00000004211	UGA	736
ENSOCUT00000004215	UAA	453
ENSOCUT00000004216	UAA	642
ENSOCUT00000004217	UGA	31
ENSOCUT00000004218	UAA	111
ENSOCUT00000004219	UGA	369
ENSOCUT00000004222	UGA	1171
ENSOCUT00000004223	UGA	27
ENSOCUT00000004227	UGA	154
ENSOCUT00000004228	UGA	806
ENSOCUT00000004230	UAA	140
ENSOCUT00000004232	UAA	1007
ENSOCUT00000004236	UGA	177
ENSOCUT00000004240	UAA	0
ENSOCUT00000004242	UAA	925
ENSOCUT00000004247	UGA	391
ENSOCUT00000004248	UGA	83
ENSOCUT00000004250	UAG	271
ENSOCUT00000004252	UAG	1047
ENSOCUT00000004254	UGA	180
ENSOCUT00000004265	UGA	505
ENSOCUT00000004266	UAA	210
ENSOCUT00000004268	UAA	729
ENSOCUT00000004272	UGA	167
ENSOCUT00000004273	UGA	555
ENSOCUT00000004275	UAA	145
ENSOCUT00000004276	UAA	206
ENSOCUT00000004279	UAG	56
ENSOCUT00000004281	UGA	446
ENSOCUT00000004282	UAG	1423
ENSOCUT00000004293	UGA	0
ENSOCUT00000004298	UGA	435
ENSOCUT00000004299	UAG	716
ENSOCUT00000004300	UAA	467
ENSOCUT00000004301	UGA	515
ENSOCUT00000004302	UGA	274
ENSOCUT00000004303	UGA	67
ENSOCUT00000004306	UGA	202
ENSOCUT00000004307	UGA	677
ENSOCUT00000004308	UAG	2688
ENSOCUT00000004309	UAG	1000
ENSOCUT00000004310	UAG	619
ENSOCUT00000004311	UAG	757
ENSOCUT00000004315	UAA	211
ENSOCUT00000004316	UAA	1331
ENSOCUT00000004320	UAG	584
ENSOCUT00000004323	UGA	251
ENSOCUT00000004325	UGA	2617
ENSOCUT00000004327	UAA	1000
ENSOCUT00000004329	UGA	46
ENSOCUT00000004331	UAA	2172
ENSOCUT00000004333	UAG	0
ENSOCUT00000004334	UAA	113
ENSOCUT00000004337	UAA	63
ENSOCUT00000004338	UGA	2895
ENSOCUT00000004340	UAA	139
ENSOCUT00000004342	UAG	106
ENSOCUT00000004345	UGA	4851
ENSOCUT00000004350	UAG	1064
ENSOCUT00000004351	UAA	418
ENSOCUT00000004352	UGA	566
ENSOCUT00000004355	UAG	62
ENSOCUT00000004356	UGA	176
ENSOCUT00000004357	UAA	1000
ENSOCUT00000004360	UGA	458
ENSOCUT00000004362	UGA	1312
ENSOCUT00000004365	UAA	631
ENSOCUT00000004368	UGA	9
ENSOCUT00000004369	UAG	818
ENSOCUT00000004375	UGA	270
ENSOCUT00000004376	UGA	126
ENSOCUT00000004377	UGA	572
ENSOCUT00000004379	UGA	1000
ENSOCUT00000004384	UGA	0
ENSOCUT00000004385	UAA	671
ENSOCUT00000004386	UGA	1625
ENSOCUT00000004389	UGA	62
ENSOCUT00000004391	UAA	8
ENSOCUT00000004392	UGA	12
ENSOCUT00000004393	UGA	1103
ENSOCUT00000004394	UGA	732
ENSOCUT00000004397	UAA	61
ENSOCUT00000004401	UGA	53
ENSOCUT00000004405	UGA	1042
ENSOCUT00000004406	UGA	143
ENSOCUT00000004407	UAG	0
ENSOCUT00000004411	UGA	413
ENSOCUT00000004412	UGA	716
ENSOCUT00000004415	UAA	162
ENSOCUT00000004417	UAG	211
ENSOCUT00000004419	UGA	1216
ENSOCUT00000004421	UAG	958
ENSOCUT00000004424	UAG	196
ENSOCUT00000004426	UAA	1102
