Gene	Codon	Length
ENSG00000053770	UGA	411
ENSG00000053770	UAA	9858
ENSG00000053770	UAA	286
ENSG00000053770	UAA	216
ENSG00000053770	UAA	41
ENSG00000054116	UAA	633
ENSG00000054116	UGA	115
ENSG00000054116	UAA	258
ENSG00000054116	UAA	633
ENSG00000054116	UAA	631
ENSG00000054116	UAA	633
ENSG00000054116	UAA	149
ENSG00000054118	UGA	833
ENSG00000054118	UAG	1340
ENSG00000054118	UAG	131
ENSG00000054148	UGA	177
ENSG00000054148	UGA	233
ENSG00000054282	UGA	306
ENSG00000054282	UAA	1404
ENSG00000054282	UGA	306
ENSG00000054611	UGA	2067
ENSG00000054611	UGA	2073
ENSG00000054611	UGA	907
ENSG00000054611	UAG	277
ENSG00000054611	UGA	457
ENSG00000054611	UGA	1230
ENSG00000054611	UGA	460
ENSG00000054611	UGA	466
ENSG00000055044	UGA	150
ENSG00000055044	UAA	225
ENSG00000055044	UGA	242
ENSG00000055070	UAA	3005
ENSG00000055070	UAA	266
ENSG00000055070	UAA	3002
ENSG00000055070	UAG	290
ENSG00000055070	UAA	3005
ENSG00000055130	UAA	422
ENSG00000055130	UAA	406
ENSG00000055130	UAA	0
ENSG00000055130	UAA	506
ENSG00000055130	UAG	2458
ENSG00000055130	UAA	443
ENSG00000055130	UGA	1959
ENSG00000055130	UAA	431
ENSG00000055130	UAA	442
ENSG00000055130	UAA	387
ENSG00000055130	UAA	802
ENSG00000055130	UAG	2803
ENSG00000055130	UAA	528
ENSG00000055130	UAA	505
ENSG00000055130	UAA	399
ENSG00000055147	UGA	477
ENSG00000055147	UGA	21
ENSG00000055147	UGA	2828
ENSG00000055147	UAG	0
ENSG00000055147	UGA	1273
ENSG00000055208	UGA	1894
ENSG00000055208	UGA	2478
ENSG00000055208	UGA	1888
ENSG00000055208	UGA	1676
ENSG00000055211	UAA	185
ENSG00000055211	UAG	1254
ENSG00000055211	UAA	910
ENSG00000055917	UAA	2848
ENSG00000055917	UAA	381
ENSG00000055917	UAA	1721
ENSG00000055917	UAG	389
ENSG00000055917	UAG	302
ENSG00000055917	UAA	2894
ENSG00000055950	UGA	218
ENSG00000055950	UAA	696
ENSG00000055950	UGA	346
ENSG00000055950	UAA	87
ENSG00000055950	UGA	1432
ENSG00000055950	UGA	256
ENSG00000055950	UGA	114
ENSG00000055950	UGA	399
ENSG00000055950	UGA	263
ENSG00000055950	UAG	44
ENSG00000055950	UGA	465
ENSG00000056097	UAG	593
ENSG00000056097	UAA	1410
ENSG00000056586	UAA	357
ENSG00000056586	UGA	67
ENSG00000056586	UGA	5071
ENSG00000056586	UAA	1387
ENSG00000056586	UAA	4129
ENSG00000056586	UGA	5071
ENSG00000056586	UGA	129
ENSG00000056586	UGA	330
ENSG00000057608	UAA	783
ENSG00000057608	UAA	52
ENSG00000057608	UGA	222
ENSG00000057608	UAG	0
ENSG00000057663	UGA	862
ENSG00000057663	UAA	1398
ENSG00000057663	UGA	2064
ENSG00000057663	UGA	2629
ENSG00000057663	UGA	2064
ENSG00000057663	UGA	2064
ENSG00000057663	UAA	422
ENSG00000057663	UGA	244
ENSG00000057663	UAG	2246
ENSG00000057757	UAA	856
ENSG00000057757	UAA	856
ENSG00000058262	UGA	177
ENSG00000058262	UGA	1989
ENSG00000058262	UAG	3307
ENSG00000058262	UAA	3366
ENSG00000058262	UGA	2021
ENSG00000058262	UAA	2832
ENSG00000058262	UAA	3299
ENSG00000058262	UGA	2006
ENSG00000058262	UGA	2015
ENSG00000058262	UAA	3532
ENSG00000058262	UGA	2005
ENSG00000058262	UAA	2965
ENSG00000058262	UGA	1521
ENSG00000058600	UGA	325
ENSG00000058600	UGA	1401
ENSG00000058600	UGA	235
ENSG00000058600	UGA	361
ENSG00000058600	UGA	1396
ENSG00000058600	UAA	2033
ENSG00000058600	UAA	454
ENSG00000058600	UAG	244
ENSG00000058673	UAG	2129
ENSG00000058673	UGA	4293
ENSG00000058673	UGA	1725
ENSG00000058673	UGA	1725
ENSG00000058673	UGA	21
ENSG00000058673	UGA	31
ENSG00000058673	UGA	2600
ENSG00000058729	UAA	125
ENSG00000058729	UAA	20
ENSG00000058729	UAA	693
ENSG00000058729	UAA	2194
ENSG00000058729	UGA	328
ENSG00000058799	UAA	611
ENSG00000058799	UAA	546
ENSG00000058799	UAA	546
ENSG00000060339	UGA	2644
ENSG00000060339	UGA	1624
ENSG00000060339	UGA	1111
ENSG00000060339	UAA	332
ENSG00000060339	UGA	619
ENSG00000060339	UAG	0
ENSG00000060339	UAA	2126
ENSG00000060339	UGA	0
ENSG00000060491	UAA	351
ENSG00000060491	UAA	351
ENSG00000060688	UGA	362
ENSG00000060688	UGA	504
ENSG00000061794	UAG	409
ENSG00000061794	UGA	1121
ENSG00000061794	UGA	845
ENSG00000061794	UGA	349
ENSG00000061794	UAA	262
ENSG00000061936	UGA	250
ENSG00000061936	UGA	2130
ENSG00000061936	UGA	114
ENSG00000061987	UGA	116
ENSG00000061987	UAA	98
ENSG00000061987	UGA	116
ENSG00000061987	UAA	5216
ENSG00000061987	UAA	182
ENSG00000061987	UAA	716
ENSG00000061987	UGA	4834
ENSG00000061987	UGA	7727
ENSG00000062194	UGA	835
ENSG00000062194	UGA	333
ENSG00000062194	UGA	333
ENSG00000062194	UGA	1921
ENSG00000062194	UGA	1927
ENSG00000062582	UAG	137
ENSG00000062582	UAG	141
ENSG00000063241	UGA	323
ENSG00000063241	UGA	319
ENSG00000063241	UGA	323
ENSG00000063244	UAG	647
ENSG00000063244	UGA	623
ENSG00000063244	UGA	1627
ENSG00000063244	UAG	648
ENSG00000063245	UAA	14177
ENSG00000063245	UGA	68
ENSG00000063245	UAA	410
ENSG00000063245	UAA	85
ENSG00000063322	UGA	850
ENSG00000063322	UGA	2593
ENSG00000063322	UGA	2862
ENSG00000063322	UGA	2942
ENSG00000063322	UGA	166
ENSG00000063601	UGA	600
ENSG00000063601	UGA	750
ENSG00000063601	UGA	1101
ENSG00000063601	UGA	5
ENSG00000063601	UGA	0
ENSG00000063601	UGA	2379
ENSG00000063854	UGA	417
ENSG00000063854	UGA	146
ENSG00000063854	UGA	518
ENSG00000063854	UGA	229
ENSG00000063854	UGA	1654
ENSG00000063854	UGA	180
ENSG00000063978	UGA	153
ENSG00000063978	UGA	2038
ENSG00000063978	UGA	313
ENSG00000063978	UGA	2035
ENSG00000063978	UGA	2106
ENSG00000063978	UGA	655
ENSG00000063978	UGA	755
ENSG00000064419	UAG	1237
ENSG00000064419	UAG	1232
ENSG00000064419	UAG	329
ENSG00000064419	UAG	32
ENSG00000064419	UAG	329
ENSG00000064490	UGA	147
ENSG00000064490	UGA	147
ENSG00000064490	UGA	147
ENSG00000064490	UGA	248
ENSG00000064490	UGA	83
ENSG00000064490	UGA	144
ENSG00000064545	UAG	641
ENSG00000064545	UGA	742
ENSG00000064545	UAG	761
ENSG00000064545	UAG	270
ENSG00000064545	UAG	761
ENSG00000064601	UAA	1881
ENSG00000064601	UGA	1178
ENSG00000064601	UGA	370
ENSG00000064601	UGA	351
ENSG00000064601	UGA	1636
ENSG00000064601	UAA	1154
ENSG00000064601	UGA	370
ENSG00000064601	UGA	344
ENSG00000064601	UGA	573
ENSG00000064601	UGA	1705
ENSG00000064601	UGA	370
ENSG00000064601	UGA	730
ENSG00000064601	UGA	240
ENSG00000064601	UGA	1210
ENSG00000064601	UAG	394
ENSG00000064601	UGA	370
ENSG00000064601	UGA	687
ENSG00000064601	UGA	1124
ENSG00000064601	UGA	1136
ENSG00000064601	UGA	370
ENSG00000064601	UGA	370
ENSG00000064933	UAG	485
ENSG00000064933	UGA	192
ENSG00000064933	UGA	193
ENSG00000064933	UAA	639
ENSG00000064933	UGA	0
ENSG00000064933	UGA	192
ENSG00000064933	UAA	1172
ENSG00000064933	UGA	344
ENSG00000064933	UGA	193
ENSG00000064933	UGA	192
ENSG00000064933	UAA	2560
ENSG00000064933	UAA	377
ENSG00000064961	UGA	562
ENSG00000064961	UGA	204
ENSG00000064961	UAG	186
ENSG00000064995	UGA	1272
ENSG00000064995	UGA	886
ENSG00000064995	UGA	576
ENSG00000064995	UAG	1128
ENSG00000064995	UAA	1906
ENSG00000064995	UGA	532
ENSG00000065000	UGA	1161
ENSG00000065000	UGA	1179
ENSG00000065000	UGA	37
ENSG00000065000	UGA	1185
ENSG00000065000	UGA	113
ENSG00000065000	UGA	1185
ENSG00000065000	UAG	182
ENSG00000065029	UGA	735
ENSG00000065029	UGA	737
ENSG00000065029	UGA	308
ENSG00000065029	UGA	3694
ENSG00000065154	UGA	639
ENSG00000065154	UGA	639
ENSG00000065183	UGA	817
ENSG00000065183	UAG	7096
ENSG00000065268	UAG	615
ENSG00000065268	UGA	533
ENSG00000065268	UGA	213
ENSG00000065268	UAG	142
ENSG00000065268	UGA	212
ENSG00000065268	UGA	213
ENSG00000065268	UGA	213
ENSG00000065268	UGA	692
ENSG00000065518	UAA	237
ENSG00000065518	UAG	606
ENSG00000065518	UAG	345
ENSG00000065518	UGA	1031
ENSG00000065518	UAA	53
ENSG00000065526	UGA	1029
ENSG00000065526	UAA	0
ENSG00000065548	UAG	211
ENSG00000065548	UGA	653
ENSG00000065548	UAA	560
ENSG00000065548	UGA	628
ENSG00000065802	UAG	106
ENSG00000065802	UAA	820
ENSG00000065802	UAG	5739
ENSG00000065882	UGA	1838
ENSG00000065882	UAG	789
ENSG00000065882	UGA	284
ENSG00000065882	UGA	1838
ENSG00000065882	UGA	408
ENSG00000065883	UAG	617
ENSG00000065883	UGA	539
ENSG00000065883	UGA	540
ENSG00000065883	UGA	4600
ENSG00000065883	UGA	575
ENSG00000065883	UAA	180
ENSG00000065883	UGA	285
ENSG00000065883	UGA	1062
ENSG00000065883	UGA	528
ENSG00000065883	UGA	3797
ENSG00000066027	UAA	1083
ENSG00000066027	UAA	152
ENSG00000066044	UGA	478
ENSG00000066044	UGA	213
ENSG00000066044	UAA	324
ENSG00000066044	UAA	4910
ENSG00000066135	UAG	826
ENSG00000066135	UAG	1148
ENSG00000066136	UGA	773
ENSG00000066136	UGA	775
ENSG00000066136	UGA	112
ENSG00000066136	UGA	311
ENSG00000066136	UGA	274
ENSG00000066136	UAG	118
ENSG00000066136	UGA	278
ENSG00000066136	UGA	775
ENSG00000066136	UGA	298
ENSG00000066136	UGA	265
ENSG00000066136	UGA	775
ENSG00000066322	UGA	518
ENSG00000066322	UGA	515
ENSG00000066322	UGA	518
ENSG00000066422	UGA	4175
ENSG00000066422	UGA	2277
ENSG00000066422	UGA	1719
ENSG00000066422	UGA	1719
ENSG00000066422	UAA	1968
ENSG00000066422	UGA	1263
ENSG00000066455	UGA	501
ENSG00000066455	UGA	406
ENSG00000066557	UAA	995
ENSG00000066697	UAA	768
ENSG00000066697	UAA	745
ENSG00000066697	UAA	745
ENSG00000066697	UAG	156
ENSG00000066739	UGA	6560
ENSG00000066855	UAG	274
ENSG00000066855	UAA	1517
ENSG00000066855	UAA	1518
ENSG00000066855	UAA	1518
ENSG00000066855	UAG	363
ENSG00000066855	UAA	123
ENSG00000066926	UGA	6335
ENSG00000066926	UAG	113
ENSG00000066926	UGA	6323
ENSG00000066926	UGA	1128
ENSG00000066926	UAA	1457
ENSG00000067064	UGA	1768
ENSG00000067064	UGA	1768
ENSG00000067064	UGA	2035
ENSG00000067221	UAA	0
ENSG00000067221	UAG	700
ENSG00000067221	UAG	5011
ENSG00000067221	UAG	719
ENSG00000067221	UAG	731
ENSG00000067221	UAG	719
ENSG00000067248	UGA	433
ENSG00000067334	UGA	379
ENSG00000067334	UAA	3567
ENSG00000067560	UGA	1064
ENSG00000067560	UGA	3350
ENSG00000067560	UGA	208
ENSG00000067560	UGA	1064
ENSG00000067560	UGA	1069
ENSG00000067560	UAG	1257
ENSG00000067560	UGA	1069
ENSG00000067560	UGA	1227
ENSG00000067560	UGA	1070
ENSG00000067596	UGA	1823
ENSG00000067596	UGA	392
ENSG00000067596	UGA	1079
ENSG00000067596	UGA	322
ENSG00000067596	UAA	188
ENSG00000067596	UAG	255
ENSG00000067704	UAG	406
ENSG00000067829	UAG	351
ENSG00000067829	UAG	383
ENSG00000067829	UGA	584
ENSG00000067829	UAG	105
ENSG00000067829	UAG	104
ENSG00000068120	UGA	292
ENSG00000068120	UGA	69
ENSG00000068120	UGA	309
ENSG00000068305	UAA	3635
ENSG00000068305	UAA	3717
ENSG00000068305	UAA	1241
ENSG00000068305	UAA	1011
ENSG00000068305	UAA	3717
ENSG00000068305	UAA	3695
ENSG00000068305	UAA	553
ENSG00000068305	UAA	1366
ENSG00000068305	UAA	910
ENSG00000068308	UGA	963
ENSG00000068308	UGA	1150
ENSG00000068308	UGA	742
ENSG00000068308	UGA	920
ENSG00000068308	UGA	231
ENSG00000068323	UGA	1432
ENSG00000068323	UGA	2765
ENSG00000068383	UGA	20
ENSG00000068383	UGA	295
ENSG00000068383	UGA	1451
ENSG00000068394	UGA	214
ENSG00000068400	UAA	470
ENSG00000068400	UAA	0
ENSG00000068400	UAA	470
ENSG00000068400	UGA	287
ENSG00000068400	UAA	470
ENSG00000068438	UAA	624
ENSG00000068438	UAA	573
ENSG00000068438	UAA	638
ENSG00000068697	UGA	555
ENSG00000068745	UAA	990
ENSG00000068745	UGA	196
ENSG00000068745	UAA	554
ENSG00000068745	UGA	270
ENSG00000068745	UGA	178
ENSG00000068745	UAA	848
ENSG00000068745	UAA	275
ENSG00000068745	UAA	27
ENSG00000068745	UAA	1378
ENSG00000068745	UGA	701
ENSG00000068745	UGA	873
ENSG00000068745	UAA	793
ENSG00000068745	UAA	1114
ENSG00000068745	UGA	0
ENSG00000068745	UGA	165
ENSG00000068903	UAG	291
ENSG00000068903	UGA	370
ENSG00000068903	UGA	598
ENSG00000068903	UGA	273
ENSG00000068903	UGA	504
ENSG00000068903	UGA	802
ENSG00000068903	UAA	0
ENSG00000068903	UGA	595
ENSG00000068912	UGA	1221
ENSG00000068912	UGA	893
ENSG00000068912	UAA	827
ENSG00000068912	UAA	833
ENSG00000068912	UAA	833
ENSG00000068912	UGA	3538
ENSG00000068912	UAA	833
ENSG00000068912	UAA	703
ENSG00000068912	UAA	833
ENSG00000068912	UAA	833
ENSG00000068912	UAG	1882
ENSG00000068912	UAA	850
ENSG00000068912	UGA	1350
ENSG00000068912	UGA	1221
ENSG00000068912	UAA	833
ENSG00000068912	UAA	453
ENSG00000068912	UGA	1512
ENSG00000068912	UAG	0
ENSG00000068912	UAG	2787
ENSG00000068912	UGA	1297
ENSG00000068912	UAA	833
ENSG00000068912	UGA	893
ENSG00000068912	UAA	833
ENSG00000068912	UAG	3611
ENSG00000068912	UAA	833
ENSG00000068912	UGA	1453
ENSG00000068912	UAA	251
ENSG00000068912	UGA	3120
ENSG00000068971	UAG	631
ENSG00000069248	UAA	1645
ENSG00000069275	UAA	5458
ENSG00000069345	UAA	1667
ENSG00000069345	UAA	1589
ENSG00000069956	UAA	2359
ENSG00000069956	UAA	2359
ENSG00000069956	UAA	2359
ENSG00000069956	UAA	2359
ENSG00000069956	UAA	2359
ENSG00000069956	UAA	2375
ENSG00000070047	UAG	565
ENSG00000070047	UGA	187
ENSG00000070047	UGA	445
ENSG00000070047	UGA	187
ENSG00000070047	UGA	187
ENSG00000070413	UGA	3803
ENSG00000070413	UAG	2583
ENSG00000070413	UAG	2579
ENSG00000070423	UGA	602
ENSG00000070423	UGA	1373
ENSG00000070495	UGA	503
ENSG00000070495	UGA	3854
ENSG00000070495	UGA	4107
ENSG00000070495	UGA	278
ENSG00000070495	UGA	576
ENSG00000070495	UGA	114
ENSG00000070610	UAA	770
ENSG00000070610	UAG	609
ENSG00000070610	UGA	303
ENSG00000070614	UAG	4879
ENSG00000070614	UAG	382
ENSG00000070785	UGA	579
ENSG00000070785	UGA	429
ENSG00000070785	UAA	114
ENSG00000070785	UAA	224
ENSG00000070785	UAA	478
ENSG00000070831	UGA	1406
ENSG00000070831	UGA	1429
ENSG00000070831	UAA	1527
ENSG00000070831	UGA	1425
ENSG00000070831	UAA	2153
ENSG00000070831	UGA	1400
ENSG00000070831	UAA	933
ENSG00000070831	UAA	1509
ENSG00000070831	UGA	1425
ENSG00000070831	UGA	1765
ENSG00000070831	UAA	604
ENSG00000070831	UGA	1425
ENSG00000070831	UAA	775
ENSG00000070831	UAA	1505
ENSG00000070831	UGA	5392
ENSG00000070831	UGA	1426
ENSG00000070831	UGA	9843
ENSG00000070831	UGA	1425
ENSG00000070831	UGA	1425
ENSG00000070831	UGA	1425
ENSG00000070831	UAA	1527
ENSG00000070831	UGA	5392
ENSG00000071054	UAG	72
ENSG00000071054	UAG	79
ENSG00000071054	UAG	247
ENSG00000071054	UAG	3441
ENSG00000071054	UAG	738
ENSG00000071054	UAG	3438
ENSG00000071054	UAG	738
ENSG00000071054	UAG	3441
ENSG00000071054	UAG	3441
ENSG00000071054	UAG	247
ENSG00000071082	UAA	886
ENSG00000071082	UAA	327
ENSG00000071082	UAA	690
ENSG00000071082	UGA	401
ENSG00000071082	UGA	391
ENSG00000071082	UAA	2077
ENSG00000071082	UAA	38
ENSG00000071082	UAA	314
ENSG00000071082	UGA	384
ENSG00000071082	UAA	536
ENSG00000071127	UGA	1960
ENSG00000071127	UGA	889
ENSG00000071127	UGA	858
ENSG00000071127	UGA	226
ENSG00000071127	UGA	945
ENSG00000071127	UGA	714
ENSG00000071127	UGA	2463
ENSG00000071127	UGA	1039
ENSG00000071127	UGA	2711
ENSG00000071127	UAG	844
ENSG00000071127	UGA	2160
ENSG00000071127	UGA	2185
ENSG00000071127	UAA	474
ENSG00000071189	UAA	3387
ENSG00000071189	UGA	3284
ENSG00000071189	UAG	1680
ENSG00000071189	UAA	3197
ENSG00000071189	UGA	3977
ENSG00000071537	UAG	636
ENSG00000071537	UAA	5425
ENSG00000071553	UAG	2000
ENSG00000071553	UGA	617
ENSG00000071553	UGA	382
ENSG00000071553	UAG	162
ENSG00000071553	UGA	625
ENSG00000071553	UGA	1788
ENSG00000071553	UAG	4115
ENSG00000071553	UAG	1316
ENSG00000071553	UGA	1096
ENSG00000071626	UAG	772
ENSG00000071626	UAG	771
ENSG00000071626	UAG	775
ENSG00000071626	UAG	948
ENSG00000071655	UGA	291
ENSG00000071655	UAG	1700
ENSG00000071655	UGA	1670
ENSG00000071655	UAG	4568
ENSG00000071655	UAG	4568
ENSG00000071859	UGA	222
ENSG00000071889	UGA	236
ENSG00000071889	UAG	640
ENSG00000071889	UAG	651
ENSG00000071889	UGA	278
ENSG00000071889	UAG	1134
ENSG00000071889	UGA	314
ENSG00000071889	UAG	652
ENSG00000071889	UAG	247
ENSG00000071889	UAG	1218
ENSG00000071889	UGA	533
ENSG00000071889	UAG	171
ENSG00000071889	UAG	651
ENSG00000071889	UAG	276
ENSG00000071889	UAG	482
ENSG00000071889	UAG	640
ENSG00000071994	UAA	2264
ENSG00000071994	UAG	388
ENSG00000071994	UGA	154
ENSG00000071994	UAG	322
ENSG00000071994	UAA	513
ENSG00000071994	UAG	576
ENSG00000071994	UAG	602
ENSG00000071994	UAA	1939
ENSG00000071994	UAG	442
ENSG00000071994	UAG	753
ENSG00000071994	UAA	510
ENSG00000071994	UAA	1236
ENSG00000072062	UAG	1424
ENSG00000072062	UAA	541
ENSG00000072062	UAG	288
ENSG00000072062	UAG	1424
ENSG00000072062	UGA	2058
ENSG00000072062	UAG	69
ENSG00000072062	UAG	1415
ENSG00000072062	UGA	298
ENSG00000072062	UAG	62
ENSG00000072210	UGA	2024
ENSG00000072210	UGA	545
ENSG00000072210	UAG	3039
ENSG00000072210	UAA	117
ENSG00000072210	UGA	92
ENSG00000072210	UGA	118
ENSG00000072210	UAG	0
ENSG00000072210	UAA	2422
ENSG00000072210	UGA	168
ENSG00000072210	UGA	298
ENSG00000072210	UAA	401
ENSG00000072210	UGA	2080
ENSG00000072210	UGA	343
ENSG00000072210	UGA	2005
ENSG00000072210	UGA	1558
ENSG00000072210	UAA	2188
ENSG00000072210	UGA	363
ENSG00000072210	UGA	1959
ENSG00000072210	UAA	192
ENSG00000072210	UGA	2061
ENSG00000072210	UGA	182
ENSG00000072210	UGA	303
ENSG00000072210	UAA	2194
ENSG00000072210	UGA	2026
ENSG00000072364	UGA	281
ENSG00000072364	UGA	5664
ENSG00000072501	UAG	5954
ENSG00000072501	UGA	646
ENSG00000072501	UAG	5954
ENSG00000072501	UAG	49
ENSG00000072501	UAG	5954
ENSG00000072506	UGA	143
ENSG00000072506	UGA	146
ENSG00000072506	UGA	308
ENSG00000072506	UGA	478
ENSG00000072756	UAA	1727
ENSG00000072756	UAG	1397
ENSG00000072756	UGA	1712
ENSG00000072756	UAA	723
ENSG00000072756	UAA	1195
ENSG00000072756	UAA	2554
ENSG00000072756	UGA	735
ENSG00000072756	UAA	3931
ENSG00000072756	UAA	5140
ENSG00000072756	UAA	869
ENSG00000072756	UAA	513
ENSG00000072756	UGA	270
ENSG00000072756	UAA	437
ENSG00000072756	UAA	6031
ENSG00000072756	UAA	3931
ENSG00000072756	UAA	3401
ENSG00000072756	UAA	869
ENSG00000072756	UAA	1659
ENSG00000072756	UAG	1823
ENSG00000072756	UAG	1478
ENSG00000072756	UGA	735
ENSG00000072756	UAA	978
ENSG00000072778	UGA	169
ENSG00000072778	UGA	522
ENSG00000072778	UGA	169
ENSG00000072778	UGA	169
ENSG00000072778	UGA	2091
ENSG00000072778	UGA	402
ENSG00000072778	UGA	167
ENSG00000072778	UGA	365
ENSG00000072803	UAG	395
ENSG00000072803	UAG	457
ENSG00000072803	UAG	1808
ENSG00000072803	UAA	2578
ENSG00000072803	UAA	2575
ENSG00000072803	UAA	506
ENSG00000072803	UAA	2578
ENSG00000072849	UAA	363
ENSG00000072849	UGA	331
ENSG00000072849	UAA	205
ENSG00000072849	UGA	74
ENSG00000072849	UAA	74
ENSG00000072849	UGA	560
ENSG00000072849	UAA	3430
ENSG00000072849	UGA	377
ENSG00000072958	UAG	49
ENSG00000072958	UGA	476
ENSG00000072958	UGA	11471
ENSG00000072958	UGA	910
ENSG00000072958	UGA	349
ENSG00000072958	UGA	112
ENSG00000073578	UGA	324
ENSG00000073578	UGA	662
ENSG00000073578	UGA	259
ENSG00000073578	UGA	262
ENSG00000073578	UAG	284
ENSG00000073578	UGA	324
ENSG00000073584	UGA	1803
ENSG00000073584	UGA	2575
ENSG00000073584	UGA	1965
ENSG00000073584	UAG	2206
ENSG00000073584	UAA	1286
ENSG00000073584	UAA	766
ENSG00000073584	UAA	1802
ENSG00000073584	UAA	1014
ENSG00000073584	UAA	1302
ENSG00000073584	UAA	317
ENSG00000073584	UAA	1246
ENSG00000073584	UAA	1247
ENSG00000073584	UGA	458
ENSG00000073584	UAA	1328
ENSG00000073584	UGA	295
ENSG00000073584	UAA	182
ENSG00000073584	UGA	1791
ENSG00000073584	UGA	1450
ENSG00000073584	UAA	0
ENSG00000073584	UAA	3823
ENSG00000073584	UGA	1257
ENSG00000073584	UAA	1748
ENSG00000073584	UAA	1022
ENSG00000073584	UAA	1066
ENSG00000073584	UAA	3782
ENSG00000073584	UAA	2108
ENSG00000073584	UAA	1012
ENSG00000073921	UAA	59
ENSG00000073921	UAA	228
ENSG00000073921	UGA	214
ENSG00000073921	UAA	1362
ENSG00000073921	UAA	216
ENSG00000073921	UAA	1871
ENSG00000073921	UAA	163
ENSG00000073921	UAA	9
ENSG00000073921	UGA	647
ENSG00000073921	UAA	1794
ENSG00000073921	UAA	23
ENSG00000073921	UAA	207
ENSG00000073921	UAA	1358
ENSG00000073921	UAA	316
ENSG00000074071	UAG	331
ENSG00000074071	UAG	326
ENSG00000074201	UGA	449
ENSG00000074201	UAA	677
ENSG00000074201	UGA	314
ENSG00000074201	UGA	2188
ENSG00000074201	UGA	523
ENSG00000074201	UGA	523
ENSG00000074201	UGA	177
ENSG00000074201	UGA	347
ENSG00000074266	UAA	740
ENSG00000074266	UAA	214
ENSG00000074266	UAA	218
ENSG00000074266	UAA	182
ENSG00000074266	UAA	288
ENSG00000074266	UAA	285
ENSG00000074266	UAA	366
ENSG00000074266	UAA	285
ENSG00000074319	UGA	868
ENSG00000074319	UGA	249
ENSG00000074319	UGA	235
ENSG00000074319	UGA	680
ENSG00000074582	UGA	57
ENSG00000074582	UGA	56
ENSG00000074582	UGA	57
ENSG00000074582	UGA	56
ENSG00000074582	UGA	18
ENSG00000074582	UAG	187
ENSG00000074582	UGA	56
ENSG00000074582	UGA	57
ENSG00000074582	UGA	57
ENSG00000074695	UGA	3270
ENSG00000074964	UAG	488
ENSG00000074964	UAG	489
ENSG00000074964	UAG	269
ENSG00000074964	UGA	1182
ENSG00000075151	UAA	840
ENSG00000075151	UGA	134
ENSG00000075151	UAA	315
ENSG00000075151	UAA	840
ENSG00000075151	UAG	5017
ENSG00000075151	UAA	831
ENSG00000075151	UGA	129
ENSG00000075151	UAA	831
ENSG00000075151	UAG	1419
ENSG00000075151	UAG	5638
ENSG00000075151	UAA	1027
ENSG00000075151	UAA	836
ENSG00000075151	UAA	840
ENSG00000075151	UGA	5694
ENSG00000075240	UAG	2432
ENSG00000075240	UAG	2539
ENSG00000075240	UAG	2534
ENSG00000075292	UAA	397
ENSG00000075292	UGA	254
ENSG00000075292	UAG	370
ENSG00000075292	UGA	251
ENSG00000075292	UGA	254
ENSG00000075336	UAA	438
ENSG00000075336	UGA	1719
ENSG00000075336	UAA	2051
ENSG00000075407	UAG	3473
ENSG00000075407	UGA	5788
ENSG00000075407	UGA	4511
ENSG00000075407	UGA	6707
ENSG00000075413	UGA	1293
ENSG00000075413	UAG	1368
ENSG00000075413	UAG	1622
ENSG00000075413	UGA	2197
ENSG00000075413	UGA	1653
ENSG00000075413	UAA	18
ENSG00000075413	UAG	1290
ENSG00000075413	UAA	55
ENSG00000075413	UAA	593
ENSG00000075413	UGA	2499
ENSG00000075413	UAA	599
ENSG00000075413	UAA	593
ENSG00000075413	UAA	54
ENSG00000075413	UGA	2479
ENSG00000075413	UAA	2094
ENSG00000075413	UGA	2003
ENSG00000075413	UGA	2283
ENSG00000075413	UAA	593
ENSG00000075413	UAA	552
ENSG00000075413	UGA	1230
ENSG00000075413	UGA	1976
ENSG00000075413	UAA	604
ENSG00000075413	UAA	552
ENSG00000075413	UAA	2703
ENSG00000075413	UAA	552
ENSG00000075413	UAA	570
ENSG00000075413	UAA	604
ENSG00000075413	UAA	582
ENSG00000075413	UAA	570
ENSG00000075413	UGA	2393
ENSG00000075413	UGA	2750
ENSG00000075413	UAA	593
ENSG00000075413	UGA	2605
ENSG00000075413	UAA	570
ENSG00000075413	UGA	2605
ENSG00000075413	UGA	1014
ENSG00000075413	UAG	1492
ENSG00000075413	UAA	133
ENSG00000075413	UAA	570
ENSG00000075413	UAA	110
ENSG00000075413	UAG	2622
ENSG00000075413	UAA	565
ENSG00000075413	UAA	570
ENSG00000075413	UAA	2896
ENSG00000075413	UAA	3227
ENSG00000075413	UAG	2573
ENSG00000075413	UGA	2483
ENSG00000075413	UAG	1368
ENSG00000075413	UAA	593
ENSG00000075413	UAA	25
ENSG00000075413	UAG	2628
ENSG00000075415	UAA	26
ENSG00000075415	UGA	1057
ENSG00000075415	UAG	179
ENSG00000075415	UAG	4851
ENSG00000075415	UAG	146
ENSG00000075415	UAG	140
ENSG00000075415	UAG	4839
ENSG00000075415	UAG	469
ENSG00000075415	UAG	4839
ENSG00000075415	UGA	156
ENSG00000075568	UAA	763
ENSG00000075568	UAA	107
ENSG00000075711	UGA	1659
ENSG00000075711	UAA	3552
ENSG00000075711	UGA	2010
ENSG00000075711	UAA	1032
ENSG00000075711	UGA	1680
ENSG00000075711	UAA	468
ENSG00000075711	UGA	1680
ENSG00000075711	UGA	2324
ENSG00000075711	UGA	292
ENSG00000075711	UGA	72
